Date,Open,High,Low,Close,Adj Close,Volume
1986-12-17,7.128021,7.151624,7.120154,7.128021,0.762742,2176656
1986-12-18,7.167359,7.167359,7.072948,7.096551,0.759375,8492136
1986-12-19,7.096551,7.190962,7.033610,7.190962,0.769477,6315480
1986-12-22,7.159491,7.190962,7.112286,7.151624,0.765267,2422920
1986-12-23,7.214564,7.253902,7.159491,7.167359,0.766951,2988533
1986-12-24,7.183094,7.198829,7.159491,7.190962,0.769477,1333003
1986-12-26,7.190962,7.198829,7.175227,7.190962,0.769477,594211
1986-12-29,7.190962,7.190962,7.104418,7.143756,0.764425,1310760
1986-12-30,7.128021,7.128021,7.049345,7.072948,0.756849,1425154
1986-12-31,7.072948,7.128021,7.049345,7.065081,0.756007,2740680
1987-01-02,7.072948,7.190962,7.057213,7.183094,0.768635,12885168
1987-01-05,7.096551,7.206697,7.096551,7.190962,0.784030,3840130
1987-01-06,7.198829,7.198829,7.143756,7.175227,0.782314,3349190
1987-01-07,7.159491,7.206697,7.151624,7.175227,0.782314,1078795
1987-01-08,7.198829,7.198829,7.151624,7.183094,0.783173,1671418
1987-01-09,7.183094,7.198829,7.159491,7.190962,0.784030,1617398
1987-01-12,7.198829,7.230300,7.175227,7.214564,0.786603,1677773
1987-01-13,7.222432,7.332578,7.198829,7.308975,0.796897,8430173
1987-01-14,7.316843,7.348313,7.277505,7.348313,0.801187,2009832
1987-01-15,7.340446,7.348313,7.285373,7.316843,0.797754,2354602
1987-01-16,7.301108,7.411254,7.285373,7.411254,0.808049,3079094
1987-01-19,7.395519,7.419121,7.340446,7.419121,0.808906,1936747
1987-01-20,7.434856,7.450592,7.411254,7.450592,0.812338,2583389
1987-01-21,7.434856,7.482062,7.426989,7.434856,0.810622,3460406
1987-01-22,7.419121,7.600076,7.403386,7.568605,0.825204,4256395
1987-01-23,7.631546,7.725957,7.505665,7.639413,0.832925,7750166
1987-01-26,7.600076,7.631546,7.497797,7.497797,0.817484,2035253
1987-01-27,7.521400,7.560738,7.489930,7.489930,0.816627,4273872
1987-01-28,7.489930,7.560738,7.434856,7.482062,0.815769,6013608
1987-01-29,7.489930,7.521400,7.301108,7.324710,0.798613,2365723
1987-01-30,7.308975,7.356181,7.261770,7.340446,0.800328,1558613
1987-02-02,7.356181,7.442724,7.340446,7.411254,0.808049,2734325
1987-02-03,7.426989,7.474194,7.403386,7.411254,0.808049,1744502
1987-02-04,7.419121,7.434856,7.387651,7.395519,0.806333,2289461
1987-02-05,7.395519,7.426989,7.269637,7.324710,0.798613,3160123
1987-02-06,7.308975,7.356181,7.222432,7.238167,0.789177,2492827
1987-02-09,7.222432,7.222432,7.096551,7.143756,0.778883,3401621
1987-02-10,7.112286,7.190962,6.939199,7.065081,0.770305,4041907
1987-02-11,7.049345,7.143756,7.049345,7.143756,0.778883,3385733
1987-02-12,7.128021,7.135889,7.002140,7.017875,0.765158,2038430
1987-02-13,7.002140,7.143756,6.962802,7.065081,0.770305,3636763
1987-02-17,7.065081,7.128021,7.049345,7.088683,0.772879,4205554
1987-02-18,7.112286,7.175227,7.112286,7.175227,0.782314,2627875
1987-02-19,7.183094,7.230300,7.167359,7.190962,0.784030,2335536
1987-02-20,7.175227,7.253902,7.175227,7.238167,0.789177,2044786
1987-02-23,7.277505,7.301108,7.214564,7.285373,0.794324,1574501
1987-02-24,7.285373,7.301108,7.253902,7.261770,0.791751,894494
1987-02-25,7.246035,7.301108,7.238167,7.261770,0.791751,1129637
1987-02-26,7.277505,7.277505,7.214564,7.246035,0.790035,1496650
1987-02-27,7.238167,7.316843,7.238167,7.316843,0.797754,3665362
1987-03-02,7.316843,7.348313,7.277505,7.277505,0.793466,1860485
1987-03-03,7.277505,7.316843,7.253902,7.277505,0.793466,2473762
1987-03-04,7.277505,7.293240,7.238167,7.269637,0.792608,961224
1987-03-05,7.285373,7.293240,7.269637,7.285373,0.794324,1428331
1987-03-06,7.269637,7.285373,7.246035,7.269637,0.792608,2948813
1987-03-09,7.246035,7.261770,7.198829,7.238167,0.789177,2122637
1987-03-10,7.246035,7.285373,7.238167,7.277505,0.793466,5096870
1987-03-11,7.285373,7.316843,7.206697,7.316843,0.797754,3987888
1987-03-12,7.316843,7.364048,7.301108,7.340446,0.800328,2127403
1987-03-13,7.340446,7.364048,7.324710,7.324710,0.798613,851597
1987-03-16,7.308975,7.324710,7.261770,7.308975,0.796897,1809643
1987-03-17,7.293240,7.316843,7.285373,7.308975,0.796897,1367957
1987-03-18,7.269637,7.308975,7.253902,7.293240,0.795181,5811830
1987-03-19,7.277505,7.340446,7.277505,7.324710,0.798613,2032075
1987-03-20,7.364048,7.450592,7.340446,7.450592,0.812338,2491238
1987-03-23,7.442724,7.505665,7.419121,7.474194,0.814911,2600866
1987-03-24,7.458459,7.513532,7.419121,7.474194,0.814911,3531902
1987-03-25,7.458459,7.458459,7.411254,7.450592,0.812338,1801699
1987-03-26,7.458459,7.458459,7.379783,7.395519,0.806333,1634875
1987-03-27,7.379783,7.426989,7.324710,7.395519,0.806333,2499182
1987-03-30,7.253902,7.348313,7.230300,7.324710,0.798613,3427042
1987-03-31,7.324710,7.411254,7.324710,7.371916,0.803759,2705726
1987-04-01,7.356181,7.364048,7.269637,7.308975,0.796897,7176610
1987-04-02,7.308975,7.324710,7.269637,7.293240,0.795181,2025720
1987-04-03,7.293240,7.387651,7.080816,7.379783,0.804617,4845840
1987-04-06,7.285373,7.308975,7.253902,7.269637,0.808494,3110870
1987-04-07,7.269637,7.301108,7.159491,7.159491,0.796244,2602454
1987-04-08,7.175227,7.183094,7.010008,7.041478,0.783119,2367312
1987-04-09,7.057213,7.065081,6.907729,6.923464,0.769994,3514426
1987-04-10,6.829053,6.844789,6.773980,6.797583,0.755994,3522370
1987-04-13,6.734642,6.773980,6.545821,6.577291,0.731494,6731746
1987-04-14,6.451410,6.482880,6.356999,6.412072,0.713119,5797531
1987-04-15,6.467145,6.561556,6.467145,6.506483,0.723619,5212853
1987-04-16,6.537953,6.663834,6.522218,6.640232,0.738494,2624698
1987-04-20,6.624496,6.679569,6.608761,6.679569,0.742869,4645651
1987-04-21,6.663834,6.781848,6.640232,6.718907,0.747244,4127702
1987-04-22,6.734642,6.766113,6.648099,6.679569,0.742869,8101291
1987-04-23,6.679569,6.703172,6.648099,6.679569,0.742869,2394322
1987-04-24,6.663834,6.663834,6.553688,6.569423,0.730619,2764512
1987-04-27,6.569423,6.593026,6.451410,6.530086,0.726244,4211909
1987-04-28,6.530086,6.624496,6.530086,6.577291,0.731494,2475350
1987-04-29,6.608761,6.655967,6.569423,6.569423,0.730619,1514126
1987-04-30,6.585159,6.781848,6.577291,6.766113,0.752494,4575744
1987-05-01,6.750378,6.829053,6.726775,6.829053,0.759494,1495061
1987-05-04,6.821186,6.923464,6.813318,6.876259,0.764744,3333302
1987-05-05,6.915597,6.978537,6.899862,6.978537,0.776119,4645651
1987-05-06,6.994272,7.049345,6.954935,7.002140,0.778744,2500771
1987-05-07,6.970670,6.994272,6.931332,6.954935,0.773494,1504594
1987-05-08,6.954935,7.010008,6.915597,6.923464,0.769994,1879550
1987-05-11,6.939199,7.088683,6.829053,6.836921,0.760369,3214142
1987-05-12,6.852656,6.915597,6.829053,6.884126,0.765619,2238619
1987-05-13,6.891994,6.891994,6.813318,6.868391,0.763869,1971701
1987-05-14,6.884126,6.884126,6.805451,6.829053,0.759494,1180478
1987-05-15,6.781848,6.781848,6.640232,6.679569,0.742869,1936747
1987-05-18,6.695305,6.695305,6.530086,6.624496,0.736744,3029842
1987-05-19,6.624496,6.648099,6.404204,6.404204,0.712244,2383200
1987-05-20,6.380602,6.404204,6.294058,6.294058,0.699994,3171245
1987-05-21,6.333396,6.412072,6.270456,6.286191,0.699119,2349835
1987-05-22,6.341264,6.451410,6.333396,6.451410,0.717494,2286283
1987-05-26,6.797583,6.797583,6.419940,6.797583,0.755994,2032605
1987-05-27,6.750378,6.868391,6.726775,6.844789,0.761244,2402266
1987-05-28,6.891994,6.962802,6.797583,6.891994,0.766494,2824357
1987-05-29,6.986405,7.080816,6.939199,7.033610,0.782244,1560202
1987-06-01,7.080816,7.128021,6.962802,7.033610,0.782244,1752976
1987-06-02,7.033610,7.080816,6.891994,6.939199,0.771744,1752446
1987-06-03,6.986405,7.080816,6.962802,7.080816,0.787494,1193718
1987-06-04,7.080816,7.151624,7.033610,7.128021,0.792744,1546432
1987-06-05,7.128021,7.128021,7.033610,7.033610,0.782244,1193718
1987-06-08,7.010008,7.151624,6.962802,7.151624,0.795368,1421446
1987-06-09,7.151624,7.222432,7.033610,7.057213,0.784869,1871077
1987-06-10,7.080816,7.198829,7.057213,7.080816,0.787494,1654470
1987-06-11,7.175227,7.269637,7.128021,7.198829,0.800619,1967994
1987-06-12,7.269637,7.364048,7.246035,7.340446,0.816369,1392318
1987-06-15,7.316843,7.458459,7.316843,7.434856,0.826869,1870547
1987-06-16,7.434856,7.434856,7.316843,7.364048,0.818994,1917152
1987-06-17,7.411254,7.458459,7.364048,7.458459,0.829493,2426098
1987-06-18,7.411254,7.458459,7.340446,7.411254,0.824244,1291694
1987-06-19,7.411254,7.434856,7.340446,7.411254,0.824244,3578507
1987-06-22,7.411254,7.529267,7.387651,7.458459,0.829493,3305234
1987-06-23,7.482062,7.529267,7.364048,7.458459,0.829493,1422506
1987-06-24,7.411254,7.482062,7.364048,7.411254,0.824244,888139
1987-06-25,7.411254,7.576473,7.387651,7.529267,0.837369,2954638
1987-06-26,7.482062,7.529267,7.458459,7.482062,0.832118,3434986
1987-06-29,7.458459,7.529267,7.434856,7.482062,0.832118,1678832
1987-06-30,7.529267,7.529267,7.340446,7.340446,0.816369,2403325
1987-07-01,7.364048,7.434856,7.316843,7.340446,0.816369,2805821
1987-07-02,7.364048,7.364048,7.316843,7.364048,0.818994,6408160
1987-07-06,7.151624,7.340446,7.128021,7.151624,0.811344,5772640
1987-07-07,7.175227,7.246035,7.151624,7.198829,0.816700,2911741
1987-07-08,7.175227,7.222432,7.104418,7.128021,0.808667,1608395
1987-07-09,7.128021,7.128021,7.010008,7.010008,0.795278,1800110
1987-07-10,7.033610,7.057213,6.962802,7.057213,0.800634,1042253
1987-07-13,7.057213,7.057213,6.844789,6.915597,0.784567,3330125
1987-07-14,6.891994,6.915597,6.868391,6.891994,0.781890,2169771
1987-07-15,6.797583,6.844789,6.726775,6.726775,0.763146,2880494
1987-07-16,6.797583,6.844789,6.726775,6.797583,0.771179,1135992
1987-07-17,6.821186,6.962802,6.773980,6.962802,0.789923,2326533
1987-07-20,6.868391,6.939199,6.750378,6.750378,0.765823,1551728
1987-07-21,6.773980,6.773980,6.608761,6.608761,0.749757,2810058
1987-07-22,6.655967,6.703172,6.585159,6.608761,0.749757,1990237
1987-07-23,6.608761,6.797583,6.585159,6.773980,0.768501,2559557
1987-07-24,6.797583,6.797583,6.655967,6.679569,0.757790,2451518
1987-07-27,6.703172,6.844789,6.632364,6.844789,0.776534,2579152
1987-07-28,6.797583,6.915597,6.773980,6.915597,0.784567,2007184
1987-07-29,6.915597,7.033610,6.844789,7.010008,0.795278,3814179
1987-07-30,7.010008,7.057213,6.939199,7.057213,0.800634,1984941
1987-07-31,7.080816,7.222432,7.057213,7.151624,0.811344,2657533
1987-08-03,7.057213,7.316843,7.057213,7.222432,0.819377,2957286
1987-08-04,7.198829,7.293240,7.128021,7.246035,0.822056,2712082
1987-08-05,7.316843,7.411254,7.293240,7.364048,0.835443,3585922
1987-08-06,7.411254,7.482062,7.316843,7.458459,0.846154,2255566
1987-08-07,7.458459,7.623678,7.434856,7.576473,0.859544,4826245
1987-08-10,7.552870,7.623678,7.505665,7.552870,0.856865,3969352
1987-08-11,7.694486,7.836103,7.694486,7.836103,0.888997,6567040
1987-08-12,7.836103,7.859705,7.718089,7.741692,0.878287,2831771
1987-08-13,7.741692,7.788897,7.694486,7.788897,0.883642,1841419
1987-08-14,7.718089,7.906911,7.670884,7.859705,0.891676,3236386
1987-08-17,7.859705,7.954116,7.836103,7.883308,0.894353,2533606
1987-08-18,7.836103,7.859705,7.718089,7.788897,0.883642,2136406
1987-08-19,7.788897,7.788897,7.694486,7.718089,0.875609,861130
1987-08-20,7.812500,7.836103,7.741692,7.812500,0.886320,1811762
1987-08-21,7.836103,7.859705,7.718089,7.812500,0.886320,2354602
1987-08-24,7.859705,7.883308,7.718089,7.812500,0.886320,1894379
1987-08-25,7.906911,7.977719,7.836103,7.930514,0.899709,1840890
1987-08-26,7.954116,7.954116,7.741692,7.859705,0.891676,897142
1987-08-27,7.836103,7.836103,7.670884,7.670884,0.870254,1875843
1987-08-28,7.694486,7.694486,7.482062,7.482062,0.848832,2184600
1987-08-31,7.458459,7.600076,7.411254,7.482062,0.848832,2725851
1987-09-01,7.529267,7.576473,7.222432,7.246035,0.822056,2810587
1987-09-02,7.316843,7.340446,7.128021,7.222432,0.819377,3145294
1987-09-03,7.269637,7.316843,7.080816,7.198829,0.816700,1238734
1987-09-04,7.222432,7.293240,7.104418,7.104418,0.805989,1431509
1987-09-08,7.057213,7.175227,6.891994,7.151624,0.811344,1996062
1987-09-09,7.175227,7.434856,7.128021,7.411254,0.840799,2165005
1987-09-10,7.458459,7.482062,7.269637,7.293240,0.827410,3409565
1987-09-11,7.316843,7.482062,7.316843,7.411254,0.840799,2320707
1987-09-14,7.458459,7.529267,7.222432,7.529267,0.854187,1582445
1987-09-15,7.482062,7.529267,7.411254,7.434856,0.843477,2966290
1987-09-16,7.482062,7.482062,7.340446,7.387651,0.838122,2069147
1987-09-17,7.434856,7.482062,7.340446,7.482062,0.848832,2037371
1987-09-18,7.458459,7.576473,7.434856,7.552870,0.856865,2473232
1987-09-21,7.647281,7.670884,7.552870,7.552870,0.856865,1624283
1987-09-22,7.576473,7.836103,7.552870,7.836103,0.888997,3761749
1987-09-23,7.836103,8.308157,7.812500,8.001322,0.907742,7303184
1987-09-24,8.048527,8.166541,7.930514,8.119335,0.921130,2206843
1987-09-25,8.166541,8.331760,8.142938,8.260952,0.937196,7414400
1987-09-28,8.426171,8.591390,8.378965,8.449773,0.958618,6778880
1987-09-29,8.473376,8.496979,8.331760,8.402568,0.953263,2913330
1987-09-30,8.402568,8.426171,8.190144,8.284554,0.939874,4098045
1987-10-01,8.308157,8.496979,8.284554,8.426171,0.955940,1999240
1987-10-02,8.426171,8.520582,8.402568,8.426171,0.955940,6725920
1987-10-05,8.308157,8.308157,8.119335,8.190144,0.929163,6249280
1987-10-06,8.166541,8.190144,8.048527,8.119335,0.921130,3620346
1987-10-07,8.119335,8.142938,8.048527,8.119335,0.921130,2552672
1987-10-08,8.119335,8.166541,7.977719,8.072130,0.915775,1414562
1987-10-09,8.095733,8.142938,8.024924,8.024924,0.910420,5296000
1987-10-12,8.001322,8.072130,7.954116,8.024924,0.910420,1870018
1987-10-13,8.260952,8.308157,8.024924,8.260952,0.937196,3642059
1987-10-14,8.213746,8.426171,8.142938,8.166541,0.926486,5613760
1987-10-15,8.119335,8.213746,7.977719,7.977719,0.905063,2959934
1987-10-16,8.001322,8.048527,7.293240,7.316843,0.830088,4901978
1987-10-19,6.939199,6.962802,5.192598,6.608761,0.749757,6757166
1987-10-20,6.231118,6.891994,5.853474,6.868391,0.779212,6332957
1987-10-21,6.844789,7.600076,6.844789,7.293240,0.827410,6365792
1987-10-22,6.844789,7.340446,6.821186,7.340446,0.832766,5084690
1987-10-23,7.033610,7.600076,7.033610,7.458459,0.846154,3225794
1987-10-26,7.364048,7.364048,6.891994,6.939199,0.787245,4053558
1987-10-27,7.364048,7.387651,7.010008,7.198829,0.816700,2767690
1987-10-28,7.080816,7.175227,6.891994,6.986405,0.792600,3006010
1987-10-29,6.962802,7.246035,6.962802,7.222432,0.819377,2666536
1987-10-30,7.411254,7.505665,7.340446,7.387651,0.838122,2823298
1987-11-02,7.316843,7.434856,7.316843,7.411254,0.840799,3938635
1987-11-03,7.246035,7.293240,7.080816,7.269637,0.824733,2631582
1987-11-04,7.222432,7.316843,7.175227,7.198829,0.816700,1760390
1987-11-05,7.246035,7.434856,7.222432,7.293240,0.827410,3530843
1987-11-06,7.340446,7.505665,7.104418,7.128021,0.808667,2381082
1987-11-09,7.128021,7.411254,7.010008,7.033610,0.797956,1702134
1987-11-10,6.915597,7.104418,6.891994,6.891994,0.781890,1388082
1987-11-11,7.010008,7.080816,6.986405,7.010008,0.795278,2763453
1987-11-12,7.104418,7.128021,6.986405,7.057213,0.800634,2089802
1987-11-13,6.986405,7.057213,6.939199,6.962802,0.789923,2317000
1987-11-16,7.080816,7.104418,6.868391,6.915597,0.784567,1424624
1987-11-17,6.915597,6.915597,6.773980,6.891994,0.781890,1559142
1987-11-18,6.844789,6.939199,6.750378,6.868391,0.779212,2237560
1987-11-19,6.821186,6.891994,6.703172,6.703172,0.760468,2108867
1987-11-20,6.655967,6.750378,6.608761,6.726775,0.763146,2389026
1987-11-23,6.773980,6.821186,6.679569,6.773980,0.768501,804462
1987-11-24,6.821186,6.891994,6.797583,6.844789,0.776534,1086739
1987-11-25,6.844789,6.868391,6.703172,6.703172,0.760468,807640
1987-11-27,6.750378,6.750378,6.632364,6.632364,0.752435,1044371
1987-11-30,6.396337,6.490748,6.183912,6.396337,0.725658,3392618
1987-12-01,6.443542,6.537953,6.396337,6.490748,0.736369,1783693
1987-12-02,6.537953,6.561556,6.490748,6.561556,0.744401,1229202
1987-12-03,6.467145,6.514350,6.372734,6.396337,0.725658,2336595
1987-12-04,6.396337,6.396337,6.254721,6.372734,0.722980,2047963
1987-12-07,6.325529,6.396337,6.278323,6.372734,0.722980,1947869
1987-12-08,6.419940,6.467145,6.278323,6.396337,0.725658,1514656
1987-12-09,6.396337,6.419940,6.301926,6.372734,0.722980,1679891
1987-12-10,6.325529,6.325529,6.160310,6.183912,0.701558,3276635
1987-12-11,6.278323,6.301926,6.160310,6.183912,0.701558,2774045
1987-12-14,6.183912,6.443542,6.160310,6.419940,0.728336,2954109
1987-12-15,6.537953,6.608761,6.396337,6.537953,0.741724,3323770
1987-12-16,6.585159,6.655967,6.490748,6.632364,0.752435,2668654
1987-12-17,6.679569,6.703172,6.443542,6.467145,0.733691,2039490
1987-12-18,6.537953,6.561556,6.419940,6.537953,0.741724,6143360
1987-12-21,6.632364,6.632364,6.490748,6.490748,0.736369,1773630
1987-12-22,6.490748,6.490748,6.231118,6.443542,0.731013,3811531
1987-12-23,6.514350,6.537953,6.419940,6.490748,0.736369,1591978
1987-12-24,6.514350,6.537953,6.467145,6.467145,0.733691,1401322
1987-12-28,6.419940,6.419940,6.231118,6.254721,0.709592,1652352
1987-12-29,6.231118,6.325529,6.183912,6.254721,0.709592,1996592
1987-12-30,6.349131,6.372734,6.278323,6.372734,0.722980,1622694
1987-12-31,6.349131,6.514350,6.325529,6.490748,0.736369,30088694
1988-01-04,6.372734,6.608761,6.349131,6.514350,0.755933,8889336
1988-01-05,6.608761,6.703172,6.561556,6.585159,0.764150,2096686
1988-01-06,6.585159,6.608761,6.490748,6.561556,0.761411,2008773
1988-01-07,6.514350,6.585159,6.419940,6.585159,0.764150,1747150
1988-01-08,6.514350,6.561556,6.301926,6.301926,0.731283,3833245
1988-01-11,6.467145,6.467145,6.231118,6.349131,0.736762,2170830
1988-01-12,6.325529,6.514350,6.278323,6.490748,0.753195,1963227
1988-01-13,6.443542,6.750378,6.396337,6.632364,0.769628,2885790
1988-01-14,6.585159,6.750378,6.585159,6.679569,0.775106,1546962
1988-01-15,6.797583,6.915597,6.773980,6.868391,0.797017,3587510
1988-01-18,6.891994,6.891994,6.797583,6.868391,0.797017,2320707
1988-01-19,6.844789,6.891994,6.750378,6.844789,0.794278,1488706
1988-01-20,6.655967,6.773980,6.608761,6.632364,0.769628,1893850
1988-01-21,6.655967,6.655967,6.561556,6.632364,0.769628,2785166
1988-01-22,6.703172,6.891994,6.655967,6.891994,0.799756,2935573
1988-01-25,6.844789,7.057213,6.797583,6.986405,0.810711,2431394
1988-01-26,6.962802,7.010008,6.891994,6.962802,0.807972,1263626
1988-01-27,6.986405,7.057213,6.868391,6.915597,0.802495,1997122
1988-01-28,6.986405,7.175227,6.939199,7.175227,0.832622,2074973
1988-01-29,7.198829,7.269637,7.104418,7.269637,0.843578,2155472
1988-02-01,7.316843,7.387651,7.128021,7.151624,0.829883,1986530
1988-02-02,7.080816,7.175227,7.057213,7.080816,0.821666,2076032
1988-02-03,7.128021,7.175227,6.962802,7.057213,0.818928,2488590
1988-02-04,7.010008,7.128021,7.010008,7.104418,0.824406,1647586
1988-02-05,7.104418,7.198829,7.080816,7.080816,0.821666,2201018
1988-02-08,7.010008,7.057213,6.986405,7.010008,0.813450,941629
1988-02-09,7.010008,7.104418,7.010008,7.057213,0.818928,1203251
1988-02-10,7.104418,7.340446,7.033610,7.293240,0.846317,3987358
1988-02-11,7.269637,7.269637,7.175227,7.222432,0.838100,2064381
1988-02-12,7.198829,7.293240,7.175227,7.246035,0.840839,1653411
1988-02-16,7.198829,7.222432,7.104418,7.175227,0.832622,1468581
1988-02-17,7.198829,7.198829,6.939199,7.010008,0.813450,1351010
1988-02-18,7.057213,7.080816,6.986405,7.010008,0.813450,1344125
1988-02-19,7.057213,7.080816,6.962802,7.080816,0.821666,3954523
1988-02-22,7.080816,7.198829,7.033610,7.198829,0.835361,2536784
1988-02-23,7.222432,7.246035,7.033610,7.080816,0.821666,2080798
1988-02-24,7.057213,7.128021,7.033610,7.057213,0.818928,2065970
1988-02-25,7.080816,7.198829,6.986405,6.986405,0.810711,1848304
1988-02-26,7.033610,7.080816,6.986405,6.986405,0.810711,1346773
1988-02-29,6.986405,7.128021,6.986405,7.080816,0.821666,1671947
1988-03-01,7.151624,7.222432,7.104418,7.222432,0.838100,2915448
1988-03-02,7.269637,7.293240,7.128021,7.175227,0.832622,2125814
1988-03-03,7.198829,7.198829,7.128021,7.175227,0.832622,1045960
1988-03-04,7.175227,7.175227,7.080816,7.151624,0.829883,1367957
1988-03-07,7.198829,7.198829,7.033610,7.104418,0.824406,1330355
1988-03-08,7.128021,7.151624,7.033610,7.033610,0.816189,2344010
1988-03-09,7.057213,7.057213,6.915597,6.962802,0.807972,1922978
1988-03-10,6.939199,6.962802,6.821186,6.868391,0.797017,2322826
1988-03-11,6.915597,6.915597,6.797583,6.821186,0.791539,2019894
1988-03-14,6.797583,6.868391,6.797583,6.844789,0.794278,1489765
1988-03-15,6.844789,6.915597,6.821186,6.915597,0.802495,957517
1988-03-16,6.939199,7.151624,6.939199,7.151624,0.829883,2385318
1988-03-17,7.222432,7.269637,7.151624,7.269637,0.843578,1573971
1988-03-18,7.387651,7.387651,7.128021,7.151624,0.829883,3743213
1988-03-21,7.057213,7.151624,7.033610,7.151624,0.829883,580442
1988-03-22,7.104418,7.128021,7.080816,7.128021,0.827144,994589
1988-03-23,7.080816,7.104418,7.033610,7.080816,0.821666,1436275
1988-03-24,7.010008,7.057213,6.891994,6.939199,0.805233,1579797
1988-03-25,6.915597,6.915597,6.773980,6.797583,0.788800,2143291
1988-03-28,6.726775,6.868391,6.726775,6.797583,0.788800,1372723
1988-03-29,6.868391,6.939199,6.844789,6.915597,0.802495,1730733
1988-03-30,6.915597,6.962802,6.821186,6.844789,0.794278,5772640
1988-03-31,6.868391,6.891994,6.750378,6.844789,0.794278,2559557
1988-04-04,6.726775,6.750378,6.608761,6.608761,0.784657,2780930
1988-04-05,6.655967,6.726775,6.655967,6.726775,0.798669,2263510
1988-04-06,6.750378,6.986405,6.726775,6.844789,0.812681,2076562
1988-04-07,6.891994,6.915597,6.821186,6.844789,0.812681,2473232
1988-04-08,6.821186,6.891994,6.773980,6.868391,0.815483,2581800
1988-04-11,6.891994,6.939199,6.844789,6.891994,0.818286,1633816
1988-04-12,6.891994,6.915597,6.844789,6.891994,0.818286,1299638
1988-04-13,6.939199,6.962802,6.868391,6.915597,0.821088,1215962
1988-04-14,6.844789,6.868391,6.679569,6.750378,0.801472,2265099
1988-04-15,6.679569,6.703172,6.632364,6.679569,0.793065,2279928
1988-04-18,6.679569,6.679569,6.608761,6.655967,0.790262,785397
1988-04-19,6.632364,6.773980,6.632364,6.655967,0.790262,1638582
1988-04-20,6.655967,6.703172,6.537953,6.585159,0.781855,2318059
1988-04-21,6.608761,6.726775,6.537953,6.632364,0.787460,1916093
1988-04-22,6.585159,6.703172,6.537953,6.679569,0.793065,2277810
1988-04-25,6.703172,6.750378,6.655967,6.726775,0.798669,1437334
1988-04-26,6.726775,6.868391,6.679569,6.868391,0.815483,2472173
1988-04-27,6.821186,6.868391,6.750378,6.750378,0.801472,1908678
1988-04-28,6.750378,6.750378,6.655967,6.703172,0.795867,1609454
1988-04-29,6.703172,6.703172,6.561556,6.655967,0.790262,2906445
1988-05-02,6.679569,6.703172,6.585159,6.632364,0.787460,2074443
1988-05-03,6.655967,6.726775,6.608761,6.655967,0.790262,911442
1988-05-04,6.679569,6.703172,6.561556,6.561556,0.779053,1318704
1988-05-05,6.537953,6.537953,6.467145,6.490748,0.770646,2133229
1988-05-06,6.490748,6.561556,6.419940,6.467145,0.767844,2884202
1988-05-09,6.443542,6.514350,6.419940,6.443542,0.765041,2125814
1988-05-10,6.419940,6.537953,6.419940,6.490748,0.770646,2718437
1988-05-11,6.419940,6.419940,6.349131,6.419940,0.762239,1907090
1988-05-12,6.419940,6.585159,6.396337,6.585159,0.781855,3220498
1988-05-13,6.632364,6.773980,6.585159,6.750378,0.801472,2919685
1988-05-16,6.726775,6.797583,6.703172,6.797583,0.807076,2217965
1988-05-17,6.844789,6.868391,6.726775,6.773980,0.804274,2590803
1988-05-18,6.726775,6.773980,6.679569,6.703172,0.795867,2266688
1988-05-19,6.679569,6.773980,6.655967,6.750378,0.801472,2186718
1988-05-20,6.797583,6.821186,6.726775,6.750378,0.801472,1174123
1988-05-23,6.750378,6.797583,6.703172,6.726775,0.798669,1053374
1988-05-24,6.773980,6.868391,6.703172,6.844789,0.812681,1257800
1988-05-25,6.868391,6.891994,6.797583,6.797583,0.807076,1401322
1988-05-26,6.821186,6.915597,6.797583,6.891994,0.818286,1689954
1988-05-27,6.891994,6.915597,6.868391,6.915597,0.821088,682125
1988-05-31,6.986405,7.175227,6.962802,7.175227,0.851914,2060674
1988-06-01,7.246035,7.246035,7.151624,7.198829,0.854716,6884800
1988-06-02,7.246035,7.246035,7.104418,7.151624,0.849111,1983882
1988-06-03,7.151624,7.175227,7.104418,7.175227,0.851914,1633816
1988-06-06,7.128021,7.151624,7.057213,7.104418,0.843507,1550139
1988-06-07,7.080816,7.151624,6.986405,7.057213,0.837902,1298050
1988-06-08,7.104418,7.316843,7.080816,7.293240,0.865925,2321766
1988-06-09,7.340446,7.340446,7.222432,7.269637,0.863123,2398558
1988-06-10,7.316843,7.458459,7.316843,7.411254,0.879938,2333947
1988-06-13,7.411254,7.434856,7.198829,7.222432,0.857518,1732851
1988-06-14,7.316843,7.387651,7.293240,7.340446,0.871530,2600336
1988-06-15,7.340446,7.411254,7.293240,7.340446,0.871530,3086509
1988-06-16,7.340446,7.340446,7.198829,7.222432,0.857518,2443574
1988-06-17,7.269637,7.293240,7.175227,7.222432,0.857518,4031845
1988-06-20,7.222432,7.269637,7.198829,7.246035,0.860321,1006240
1988-06-21,7.246035,7.434856,7.246035,7.434856,0.882740,1477054
1988-06-22,7.552870,7.623678,7.458459,7.529267,0.893949,3982592
1988-06-23,7.529267,7.529267,7.458459,7.505665,0.891147,1752976
1988-06-24,7.529267,7.552870,7.482062,7.482062,0.888345,1547491
1988-06-27,7.505665,7.505665,7.316843,7.387651,0.877135,2519837
1988-06-28,7.387651,7.529267,7.340446,7.505665,0.891147,1744502
1988-06-29,7.482062,7.529267,7.364048,7.387651,0.877135,2068618
